,Image Name,Acc,F1,Jaccard,Recall,Precision
97,ISIC_0026060.jpg,0.94287109375,0.9683205848507411,0.9385867069089955,0.9931613843857395,0.9446920917946178
98,ISIC_0028615.jpg,0.8135223388671875,0.843627243995752,0.7295461083940071,0.9654425115679728,0.7491080964392028
99,ISIC_0010414.jpg,0.95477294921875,0.9752554598276898,0.951705934108906,0.9947545897339828,0.9565060753938361
100,ISIC_0029067.jpg,0.95892333984375,0.9777144938574125,0.956400621922778,0.9915540256905382,0.9642559723061348
101,ISIC_0011161.jpg,0.998260498046875,0.9991294918981658,0.998260498046875,0.9999694301785278,0.9982909634693442
102,ISIC_0031378.jpg,1.0,1.0,1.0,1.0,1.0
103,ISIC_0011178.jpg,0.9136962890625,0.9520352781546811,0.9084611898750566,0.9901220630776829,0.9167701051806363
104,ISIC_0000491.jpg,0.891510009765625,0.8134837355718783,0.6856068980764979,0.9326315789473684,0.7213305419865085
105,ISIC_0000372.jpg,0.9600067138671875,0.977899201470576,0.9567541703103601,0.997951983478186,0.9586364237534718
106,ISIC_0026336.jpg,0.9916534423828125,0.9956707901005929,0.9913789027407839,0.998809089032504,0.9925521507242718
107,ISIC_0030991.jpg,0.8419342041015625,0.8956703024443303,0.8110533515731874,0.9815894039735099,0.8235817080624549
108,ISIC_0000262.jpg,0.9825286865234375,0.9905709321189462,0.9813180179151234,0.9980253223370891,0.9832270720941638
109,ISIC_0031457.jpg,0.985565185546875,0.9925330723329017,0.985176828217302,0.9974458228892343,0.987668478431619
110,ISIC_0000380.jpg,0.902252197265625,0.921053928817904,0.8536607652769845,0.9879183630307196,0.8626667897871555
111,ISIC_0024997.jpg,0.942657470703125,0.9691035253880558,0.9400590158704841,0.9961968831344444,0.9434448535296942
112,ISIC_0000439.jpg,0.976837158203125,0.9874692509616814,0.9752486548181967,0.9953901712459852,0.9796733985225952
113,ISIC_0011031.jpg,0.9971771240234375,0.9985857026000138,0.997175400024429,0.999785686949866,0.9973885953391772
114,ISIC_0001116.jpg,0.9750213623046875,0.9871433395901891,0.9746130703141962,0.9976663703327406,0.9768399782389058
115,ISIC_0000424.jpg,0.9497222900390625,0.9644908559912924,0.931417034385147,0.9920413230469096,0.9384292754534969
116,ISIC_0029805.jpg,0.93560791015625,0.9636018630326031,0.9297603195739015,0.9922199722903122,0.9365883102511653
117,ISIC_0030870.jpg,0.9218292236328125,0.9437113379407337,0.893421819089623,0.9836459836459837,0.9068927651307176
118,ISIC_0000503.jpg,0.977935791015625,0.986033573512083,0.9724518955991618,0.9954172273250258,0.9768251841929002
119,ISIC_0030514.jpg,0.9415130615234375,0.969496812802903,0.9407994316251197,0.9971026354558847,0.9433784014000527
120,ISIC_0030261.jpg,0.979522705078125,0.9895491005373412,0.9793143843640175,0.9982088989441931,0.9810382631790248
121,ISIC_0029337.jpg,0.9466094970703125,0.9715294672861456,0.9446351999240494,0.9929644229329874,0.9510003823117115
122,ISIC_0024489.jpg,0.83056640625,0.8003236827908651,0.6671163473933507,0.8861853371032615,0.7296304796878587
123,ISIC_0030249.jpg,0.9859771728515625,0.992919494888014,0.9859385519309627,0.9990542342398214,0.986859637031932
124,ISIC_0028693.jpg,0.9837799072265625,0.9916903137043377,0.9835175910563937,0.9981588430610414,0.985305082639493
125,ISIC_0025321.jpg,0.971710205078125,0.9840560017887549,0.9686124466716327,0.9922994207221895,0.9759484170305677
126,ISIC_0026350.jpg,0.936004638671875,0.9659129699767551,0.9340731891348089,0.9951100244498777,0.9383803929000063
127,ISIC_0029900.jpg,0.8196563720703125,0.8342658421325706,0.7156570273781456,0.9507782785182344,0.7431919252485885
128,ISIC_0009897.jpg,0.9247894287109375,0.9438463378789431,0.8936638405281212,0.9720292847756711,0.9172516109032129
129,ISIC_0026729.jpg,0.87005615234375,0.9184213047226747,0.8491488494854127,0.9812699582412183,0.8631387518455832
130,ISIC_0032919.jpg,0.9711761474609375,0.9843391173861498,0.9691611976360728,0.9931907916750318,0.9756438279619373
131,ISIC_0025066.jpg,0.9610748291015625,0.9792383882283044,0.9593213311859163,0.9929195068411758,0.9659291609132654
132,ISIC_0029412.jpg,0.95367431640625,0.9760469593208572,0.9532145719040868,0.997243136053654,0.9557330696373666
133,ISIC_0029460.jpg,0.977691650390625,0.9878298509947556,0.97595236528719,0.9955035065937384,0.9802735923869944
134,ISIC_0028035.jpg,0.9959259033203125,0.997936742216418,0.9958819809676573,0.9995974982971082,0.9962814954251593
135,ISIC_0027545.jpg,0.8602142333984375,0.9057655711567144,0.8277619011807175,0.9822412600673761,0.8403382195755077
136,ISIC_0033608.jpg,0.9864349365234375,0.9916537576867108,0.9834456817250754,0.9981478331537865,0.9852436385344377
137,ISIC_0026213.jpg,0.97918701171875,0.9893650199600799,0.9789538651442679,0.9982535361958557,0.9806333946428848
